year,province,generated_tons,formal_served_tons,informal_total_tons,informal_ton_km,recovered_tons,unrecycled_tons,scenario
2020,xinjiang,255.42460353,0.0,255.42460353,2554.2460353,255.42460353,0.0,baseline_inprov
2020,yunnan,1069.6200047,0.0,1069.6200047,10696.200047,1069.6200047,0.0,baseline_inprov
2020,zhejiang,5375.69015324,2662.546810428,2713.143342812,27131.433428120003,5375.69015324,0.0,baseline_inprov
2021,anhui,7721.7898626,0.0,7721.7898626,77217.898626,7721.7898626,0.0,baseline_inprov
2021,beijing,12728.04205,0.0,12728.04205,127280.4205,12728.04205,0.0,baseline_inprov
2021,chongqing,2787.944689,0.0,2787.944689,27879.44689,2787.944689,0.0,baseline_inprov
2021,fujian,6569.9917191,0.0,6569.9917191,65699.917191,6569.9917191,0.0,baseline_inprov
2021,gansu,2072.98567505,0.0,2072.98567505,20729.8567505,2072.98567505,0.0,baseline_inprov
2021,guangdong,44217.79550386,22108.897751929995,22108.89775193001,221088.97751930004,44217.795503860005,0.0,baseline_inprov
2021,guangxi,3388.98487406,0.0,3388.98487406,33889.8487406,3388.98487406,0.0,baseline_inprov
2021,guizhou,2250.49633108,0.0,2250.49633108,22504.9633108,2250.49633108,0.0,baseline_inprov
2021,hainan,1939.77837608,0.0,1939.77837608,19397.7837608,1939.77837608,0.0,baseline_inprov
2021,hebei,6101.7239358,0.0,6101.7239358,61017.239358,6101.7239358,0.0,baseline_inprov
2021,heilongjiang,3515.19326411,0.0,3515.19326411,35151.9326411,3515.19326411,0.0,baseline_inprov
2021,henan,11504.11969685,2000.0,9504.11969685,95041.1969685,11504.11969685,0.0,baseline_inprov
2021,hubei,10575.48923886,5287.744619429999,5287.744619430001,52877.446194300006,10575.48923886,0.0,baseline_inprov
2021,hunan,8655.12044965,4327.560224825,4327.560224825001,43275.602248250005,8655.12044965,0.0,baseline_inprov
2021,inner mongolia,2207.4159044000003,0.0,2207.4159044000003,22074.159044,2207.4159044000003,0.0,baseline_inprov
2021,jiangsu,11263.9102387,0.0,11263.9102387,112639.102387,11263.9102387,0.0,baseline_inprov
2021,jiangxi,4309.18090122,2536.09654247,1773.0843587500003,17730.843587500003,4309.18090122,0.0,baseline_inprov
2021,jilin,1734.70557541,0.0,1734.70557541,17347.055754099998,1734.70557541,0.0,baseline_inprov
2021,liaoning,2987.95711247,0.0,2987.95711247,29879.5711247,2987.95711247,0.0,baseline_inprov
2021,ningxia,681.0888463399999,0.0,681.0888463399999,6810.8884634,681.0888463399999,0.0,baseline_inprov
2021,qinghai,395.47099163,0.0,395.47099163,3954.7099163,395.47099163,0.0,baseline_inprov
2021,shaanxi,7796.327468619999,0.0,7796.327468619999,77963.27468619999,7796.327468619999,0.0,baseline_inprov
2021,shandong,13008.2852502,0.0,13008.2852502,130082.852502,13008.2852502,0.0,baseline_inprov
2021,shanghai,9275.215279,0.0,9275.215279,92752.15279,9275.215279,0.0,baseline_inprov
2021,shanxi,4165.9873149000005,0.0,4165.9873149000005,41659.87314900001,4165.9873149000005,0.0,baseline_inprov
2021,sichuan,9385.93801241,0.0,9385.93801241,93859.3801241,9385.93801241,0.0,baseline_inprov
2021,tianjin,6304.751902,0.0,6304.751902,63047.51902,6304.751902,0.0,baseline_inprov
2021,tibet,119.26214267,0.0,119.26214267,1192.6214267,119.26214267,0.0,baseline_inprov
2021,xinjiang,654.57860168,0.0,654.57860168,6545.7860168,654.57860168,0.0,baseline_inprov
2021,yunnan,2480.86047173,0.0,2480.86047173,24808.6047173,2480.86047173,0.0,baseline_inprov
2021,zhejiang,12039.78020556,6765.91171798,5273.868487580001,52738.68487580001,12039.78020556,0.0,baseline_inprov
2022,anhui,12298.5903154,6579.745818739,5718.844496661,57188.44496661,12298.5903154,0.0,baseline_inprov
2022,beijing,20226.57918,0.0,20226.57918,202265.7918,20226.57918,0.0,baseline_inprov
2022,chongqing,4897.442553,0.0,4897.442553,48974.42553,4897.442553,0.0,baseline_inprov
2022,fujian,11217.0809559,6001.1383114065,5215.9426444935,52159.426444935,11217.0809559,0.0,baseline_inprov
2022,gansu,3099.33038732,500.0,2599.33038732,25993.3038732,3099.33038732,0.0,baseline_inprov
2022,guangdong,67382.29488069,36049.52776116915,31332.76711952085,313327.6711952085,67382.29488069,0.0,baseline_inprov
2022,guangxi,5787.01640557,0.0,5787.01640557,57870.1640557,5787.01640557,0.0,baseline_inprov
2022,guizhou,3624.43177358,1939.0709988653,1685.3607747146998,16853.607747146998,3624.43177358,0.0,baseline_inprov
2022,hainan,2972.96812947,0.0,2972.96812947,29729.6812947,2972.96812947,0.0,baseline_inprov
2022,hebei,9985.5436446,0.0,9985.5436446,99855.436446,9985.5436446,0.0,baseline_inprov
2022,heilongjiang,5275.5257992,0.0,5275.5257992,52755.257992,5275.5257992,0.0,baseline_inprov
2022,henan,18275.2200096,9777.242705136,8497.977304463999,84979.77304464,18275.2200096,0.0,baseline_inprov
2022,hubei,15123.04440566,8090.8287570281,7032.2156486319,70322.156486319,15123.04440566,0.0,baseline_inprov
2022,hunan,13547.4424123,7247.881690580501,6299.560721719499,62995.60721719499,13547.4424123,0.0,baseline_inprov
2022,inner mongolia,3175.37909161,0.0,3175.37909161,31753.790916100003,3175.37909161,0.0,baseline_inprov
2022,jiangsu,18120.4878481,9694.4609987335,8426.026849366499,84260.26849366499,18120.4878481,0.0,baseline_inprov
2022,jiangxi,6875.8727058,4346.562892342,2616.707887536,26167.07887536,6963.270779877999,0.0,baseline_inprov
2022,jilin,2827.24221761,0.0,2827.24221761,28272.4221761,2827.24221761,0.0,baseline_inprov
2022,liaoning,4406.0038469,0.0,4406.0038469,44060.038469,4406.0038469,0.0,baseline_inprov
2022,ningxia,934.630825,500.027491375,434.603333625,4346.03333625,934.630825,0.0,baseline_inprov
2022,qinghai,664.05834922,0.0,664.05834922,6640.5834922,664.05834922,0.0,baseline_inprov
2022,shaanxi,11820.41298522,6323.9209470927,5496.4920381273,54964.920381273,11820.41298522,0.0,baseline_inprov
2022,shandong,20575.2506818,0.0,20575.2506818,205752.506818,20575.2506818,0.0,baseline_inprov
2022,shanghai,14981.9194,0.0,14981.9194,149819.19400000002,14981.9194,0.0,baseline_inprov
2022,shanxi,6848.0276195,0.0,6848.0276195,68480.276195,6848.0276195,0.0,baseline_inprov
2022,sichuan,15321.36293587,8196.929170690451,7124.433765179549,71244.33765179549,15321.36293587,0.0,baseline_inprov
2022,tianjin,9680.80901,0.0,9680.80901,96808.0901,9680.80901,0.0,baseline_inprov
2022,tibet,202.126897686,0.0,202.126897686,2021.26897686,202.126897686,0.0,baseline_inprov
2022,xinjiang,1241.75763116,0.0,1241.75763116,12417.5763116,1241.75763116,0.0,baseline_inprov
2022,yunnan,4194.52831199,0.0,4194.52831199,41945.2831199,4194.52831199,0.0,baseline_inprov
2022,zhejiang,20504.8252913,12591.0278125355,8125.883908144499,81258.839081445,20716.91172068,0.0,baseline_inprov
2023,anhui,16007.7325712,8724.214251304002,7283.5183198959985,72835.18319895999,16007.7325712,0.0,baseline_inprov
2023,beijing,27600.09425,0.0,27600.09425,276000.9425,27600.09425,0.0,baseline_inprov
2023,chongqing,7607.492127,0.0,7607.492127,76074.92127,7607.492127,0.0,baseline_inprov
2023,fujian,15695.6554995,8554.1322472275,7141.523252272499,71415.232522725,15695.6554995,0.0,baseline_inprov
2023,gansu,3760.07258631,2049.2395595389503,1710.8330267710498,17108.3302677105,3760.07258631,0.0,baseline_inprov
2023,guangdong,86075.84694642,46911.336585798905,39164.5103606211,391645.10360621096,86075.84694642,0.0,baseline_inprov
2023,guangxi,8437.50246579,4598.438843855551,3839.0636219344497,38390.636219344495,8437.50246579,0.0,baseline_inprov
2023,guizhou,4878.7315861,2658.9087144245004,2219.8228716755,22198.228716754995,4878.731586100001,0.0,baseline_inprov
2023,hainan,4201.8885998900005,0.0,4201.8885998900005,42018.885998900005,4201.8885998900005,0.0,baseline_inprov
2023,hebei,14132.8363071,0.0,14132.8363071,141328.363071,14132.8363071,0.0,baseline_inprov
2023,heilongjiang,6220.07647541,0.0,6220.07647541,62200.7647541,6220.07647541,0.0,baseline_inprov
2023,henan,24590.0594813,13401.582417308502,11188.4770639915,111884.77063991498,24590.0594813,0.0,baseline_inprov
2023,hubei,18033.732854,9828.38440543,8205.34844857,82053.4844857,18033.732854,0.0,baseline_inprov
2023,hunan,17582.4858365,9582.4547808925,8000.0310556075,80000.310556075,17582.4858365,0.0,baseline_inprov
2023,inner mongolia,3855.51049024,0.0,3855.51049024,38555.1049024,3855.51049024,0.0,baseline_inprov
2023,jiangsu,25253.4858392,13763.149782364002,11490.336056836,114903.36056836,25253.4858392,0.0,baseline_inprov
2023,jiangxi,9197.5168288,5923.2957309210005,3424.603511329,34246.03511329,9347.89924225,0.0,baseline_inprov
2023,jilin,3766.3329416,2052.651453172,1713.6814884279995,17136.81488428,3766.3329416,0.0,baseline_inprov
2023,liaoning,5463.5451656000005,0.0,5463.5451656000005,54635.451656000005,5463.5451656000005,0.0,baseline_inprov
2023,ningxia,1059.04779303,577.18104720135,481.8667458286499,4818.667458286499,1059.04779303,0.0,baseline_inprov
2023,qinghai,879.38736916,0.0,879.38736916,8793.8736916,879.38736916,0.0,baseline_inprov
2023,shaanxi,14756.0885138,8042.068240021,6714.020273779,67140.20273779,14756.0885138,0.0,baseline_inprov
2023,shandong,27796.179289,0.0,27796.179289,277961.79289,27796.179289,0.0,baseline_inprov
2023,shanghai,21771.35327,10000.0,11771.35327,117713.5327,21771.35327,0.0,baseline_inprov
2023,shanxi,9673.6728143,0.0,9673.6728143,96736.728143,9673.6728143,0.0,baseline_inprov
2023,sichuan,21061.2764431,11478.3956614895,9582.8807816105,95828.807816105,21061.276443100003,0.0,baseline_inprov
2023,tianjin,12797.88555,0.0,12797.88555,127978.8555,12797.88555,0.0,baseline_inprov
2023,tibet,288.37829731,0.0,288.37829731,2883.7829731,288.37829731,0.0,baseline_inprov
2023,xinjiang,1937.33194675,0.0,1937.33194675,19373.3194675,1937.33194675,0.0,baseline_inprov
2023,yunnan,6024.09785007,3283.13332828815,2740.9645217818497,27409.6452178185,6024.09785007,0.0,baseline_inprov
2023,zhejiang,30012.8314159,19159.6246078955,11316.0266864645,113160.266864645,30475.651294360003,0.0,baseline_inprov
2024,anhui,19093.2745232,12315.162067464002,6778.112455736,67781.12455736,19093.2745232,0.0,baseline_inprov
2024,beijing,34807.78727,0.0,34807.78727,348077.8727,34807.78727,0.0,baseline_inprov
2024,chongqing,11739.50484,0.0,11739.50484,117395.0484,11739.50484,0.0,baseline_inprov
2024,fujian,20036.1071799,12923.2891310355,7112.818048864499,71128.180488645,20036.1071799,0.0,baseline_inprov
2024,gansu,4131.48249736,2664.8062107972,1466.6762865628,14666.762865628,4131.48249736,0.0,baseline_inprov
2024,guangdong,105058.29503435,67762.60029715575,37295.69473719425,372956.94737194246,105058.29503435,0.0,baseline_inprov
2024,guangxi,12048.76911719,7771.456080587551,4277.31303660245,42773.130366024496,12048.76911719,0.0,baseline_inprov
2024,guizhou,6251.887109,4032.467185305,2219.419923695,22194.19923695,6251.887108999999,0.0,baseline_inprov
2024,hainan,6304.000054509999,0.0,6304.000054509999,63040.0005451,6304.000054509999,0.0,baseline_inprov
2024,hebei,19790.873022,0.0,19790.873022,197908.73022,19790.873022,0.0,baseline_inprov
2024,heilongjiang,6306.05587751,0.0,6306.05587751,63060.5587751,6306.05587751,0.0,baseline_inprov
2024,henan,31541.4001425,20344.2030919125,11197.1970505875,111971.97050587498,31541.4001425,0.0,baseline_inprov
2024,hubei,20915.346873,13490.398733085,7424.948139915,74249.48139915,20915.346873,0.0,baseline_inprov
2024,hunan,21526.2348623,13884.4214861835,7641.813376116499,76418.133761165,21526.2348623,0.0,baseline_inprov
2024,inner mongolia,4470.53296118,0.0,4470.53296118,44705.3296118,4470.53296118,0.0,baseline_inprov
2024,jiangsu,34402.6656025,16000.0,18402.6656025,184026.656025,34402.6656025,0.0,baseline_inprov
2024,jiangxi,11391.1709679,8613.2509967235,3347.1048696325,33471.048696325,11960.355866356,0.0,baseline_inprov
2024,jilin,4550.2543212,2934.914037174,1615.3402840259998,16153.402840259998,4550.2543212,0.0,baseline_inprov
2024,liaoning,6398.3606593,0.0,6398.3606593,63983.606593,6398.3606593,0.0,baseline_inprov
2024,ningxia,1182.38497715,762.63831026175,419.7466668882501,4197.4666688825,1182.38497715,0.0,baseline_inprov
2024,qinghai,1003.23345196,0.0,1003.23345196,10032.3345196,1003.23345196,0.0,baseline_inprov
2024,shaanxi,17256.2255039,11130.2654500155,6125.960053884501,61259.600538845,17256.2255039,0.0,baseline_inprov
2024,shandong,35930.9829617,0.0,35930.9829617,359309.829617,35930.9829617,0.0,baseline_inprov
2024,shanghai,31292.55591,10000.0,21292.55591,212925.5591,31292.55591,0.0,baseline_inprov
2024,shanxi,12651.3307668,0.0,12651.3307668,126513.307668,12651.3307668,0.0,baseline_inprov
2024,sichuan,28062.459725750003,18100.286523108756,9962.17320264125,99621.7320264125,28062.459725750003,0.0,baseline_inprov
2024,tianjin,16040.1637,0.0,16040.1637,160401.637,16040.1637,0.0,baseline_inprov
2024,tibet,352.16127157,0.0,352.16127157,3521.6127157,352.16127157,0.0,baseline_inprov
2024,xinjiang,2724.81850443,0.0,2724.81850443,27248.1850443,2724.81850443,0.0,baseline_inprov
2024,yunnan,8562.03584083,5522.51311733535,3039.52272349465,30395.227234946506,8562.03584083,0.0,baseline_inprov
2024,zhejiang,42288.5329095,32714.3820493275,12019.2682455725,120192.682455725,44733.6502949,0.0,baseline_inprov
2025,anhui,23419.9591648,12178.378765696,11241.580399104,112415.80399103998,23419.9591648,0.0,baseline_inprov
2025,beijing,42749.86074,0.0,42749.86074,427498.6074,42749.86074,0.0,baseline_inprov
2025,chongqing,18235.82661,9482.6298372,8753.1967728,87531.967728,18235.82661,0.0,baseline_inprov
2025,fujian,25335.4864305,13174.452943860002,12161.03348664,121610.3348664,25335.4864305,0.0,baseline_inprov
2025,gansu,4690.72355894,2439.1762506488,2251.5473082912,22515.473082912,4690.72355894,0.0,baseline_inprov
2025,guangdong,134715.74411600002,70052.18694032,64663.55717568,646635.5717567999,134715.744116,0.0,baseline_inprov
2025,guangxi,18068.143563,9395.43465276,8672.70891024,86727.0891024,18068.143563,0.0,baseline_inprov
2025,guizhou,8557.0261436,4449.6535946720005,4107.372548928,41073.72548928,8557.0261436,0.0,baseline_inprov
2025,hainan,10033.80791125,0.0,10033.80791125,100338.0791125,10033.80791125,0.0,baseline_inprov
2025,hebei,29539.9546074,19813.234405848,10069.216971552,100692.16971552,29882.4513774,0.0,baseline_inprov
2025,heilongjiang,6215.50955575,0.0,6215.50955575,62155.0955575,6215.50955575,0.0,baseline_inprov
2025,henan,42108.1542857,21896.240228564,20211.914057136,202119.14057136,42108.1542857,0.0,baseline_inprov
2025,hubei,26452.2737215,13755.18233518,12697.09138632,126970.9138632,26452.2737215,0.0,baseline_inprov
2025,hunan,27378.4885813,14236.814062276,13141.674519024,131416.74519024,27378.4885813,0.0,baseline_inprov
2025,inner mongolia,5567.04469167,2894.8632396684,2672.1814520016,26721.814520016,5567.04469167,0.0,baseline_inprov
2025,jiangsu,49432.201251,25704.74465052,23727.45660048,237274.5660048,49432.201251000006,0.0,baseline_inprov
2025,jiangxi,14277.7943616,8595.55612396,5772.323088096,57723.23088096,14367.879212056,0.0,baseline_inprov
2025,jilin,5623.2017845,2924.06492794,2699.13685656,26991.3685656,5623.2017845,0.0,baseline_inprov
2025,liaoning,8006.2119159,0.0,8006.2119159,80062.11915900001,8006.2119159,0.0,baseline_inprov
2025,ningxia,1560.50748022,811.4638897144,749.0435905055999,7490.435905056,1560.50748022,0.0,baseline_inprov
2025,qinghai,1194.65371562,0.0,1194.65371562,11946.5371562,1194.65371562,0.0,baseline_inprov
2025,shaanxi,21240.3674256,11044.991061312,10195.376364288,101953.76364288,21240.3674256,0.0,baseline_inprov
2025,shandong,48356.3508511,29221.126602252003,19448.749184208,194487.49184208,48669.875786460005,0.0,baseline_inprov
2025,shanghai,44792.64815,10000.0,34792.64815,347926.4815,44792.64815,0.0,baseline_inprov
2025,shanxi,16669.054849699998,10128.940783364,6652.501163376,66525.01163376,16781.44194674,0.0,baseline_inprov
2025,sichuan,39139.8584187,20352.726377724,18787.132040976,187871.32040976,39139.8584187,0.0,baseline_inprov
2025,tianjin,20290.79423,0.0,20290.79423,202907.9423,20290.79423,0.0,baseline_inprov
2025,tibet,398.32314793,0.0,398.32314793,3983.2314793,398.32314793,0.0,baseline_inprov
2025,xinjiang,3952.4819846,0.0,3952.4819846,39524.819846,3952.4819846,0.0,baseline_inprov
2025,yunnan,12764.3603498,6637.467381896001,6126.892967903999,61268.92967904,12764.3603498,0.0,baseline_inprov
2025,zhejiang,61677.576177,39321.42418412,22913.77388304,229137.7388304,62235.19806716,0.0,baseline_inprov
2026,anhui,32475.4611233,17049.6170897325,15425.8440335675,154258.440335675,32475.4611233,0.0,baseline_inprov
2026,beijing,53533.47515,0.0,53533.47515,535334.7515,53533.47515,0.0,baseline_inprov
2026,chongqing,27666.31845,14524.81718625,13141.50126375,131415.01263749998,27666.31845,0.0,baseline_inprov
2026,fujian,33675.260147,17679.511577175,15995.748569824998,159957.48569824998,33675.26014699999,0.0,baseline_inprov
2026,gansu,6362.48700474,3340.3056774885,3022.1813272515,30221.813272515,6362.48700474,0.0,baseline_inprov
2026,guangdong,186772.1771483,98055.39300285753,88716.78414544249,887167.8414544249,186772.1771483,0.0,baseline_inprov
2026,guangxi,28375.4160663,14897.0934348075,13478.3226314925,134783.226314925,28375.4160663,0.0,baseline_inprov
2026,guizhou,13658.7005049,7170.8177650725,6487.8827398275,64878.82739827499,13658.7005049,0.0,baseline_inprov
2026,hainan,16041.87897658,0.0,16041.87897658,160418.7897658,16041.87897658,0.0,baseline_inprov
2026,hebei,48312.8287584,32746.57753836,16269.33145244,162693.3145244,49015.9089908,0.0,baseline_inprov
2026,heilongjiang,7429.583426130001,0.0,7429.583426130001,74295.83426130001,7429.583426130001,0.0,baseline_inprov
2026,henan,61255.6379582,32159.209928055,29096.428030145,290964.28030145,61255.6379582,0.0,baseline_inprov
2026,hubei,37411.5478076,19641.06259899,17770.48520861,177704.8520861,37411.5478076,0.0,baseline_inprov
2026,hunan,37396.592808,19633.2112242,17763.3815838,177633.815838,37396.592808,0.0,baseline_inprov
2026,inner mongolia,8383.99413386,4401.5969202765,3982.3972135835,39823.972135835,8383.99413386,0.0,baseline_inprov
2026,jiangsu,77117.87874300001,34000.0,43117.878743,431178.78743,77117.87874300001,0.0,baseline_inprov
2026,jiangxi,20013.362475,12076.675267125,8086.178633375,80861.78633375,20162.8539005,0.0,baseline_inprov
2026,jilin,8199.1109338,4304.533240245,3894.577693555,38945.77693555,8199.1109338,0.0,baseline_inprov
2026,liaoning,12474.8269494,0.0,12474.8269494,124748.269494,12474.8269494,0.0,baseline_inprov
2026,ningxia,2619.3811272000003,1375.1750917800002,1244.2060354199998,12442.0603542,2619.3811272000003,0.0,baseline_inprov
2026,qinghai,1775.64486599,0.0,1775.64486599,17756.4486599,1775.64486599,0.0,baseline_inprov
2026,shaanxi,29118.6318153,15287.2817030325,13831.3501122675,138313.501122675,29118.6318153,0.0,baseline_inprov
2026,shandong,71472.894291,43752.880694775005,28313.309900225,283133.09900225,72066.19059500001,0.0,baseline_inprov
2026,shanghai,62409.30516,10000.0,52409.30516,524093.0516,62409.30516,0.0,baseline_inprov
2026,shanxi,24445.5620413,15051.9583196325,9604.8454595675,96048.454595675,24656.8037792,0.0,baseline_inprov
2026,sichuan,57291.2040497,30077.8821260925,27213.3219236075,272133.219236075,57291.2040497,0.0,baseline_inprov
2026,tianjin,26954.1699,0.0,26954.1699,269541.699,26954.1699,0.0,baseline_inprov
2026,tibet,552.03999748,0.0,552.03999748,5520.3999748,552.03999748,0.0,baseline_inprov
2026,xinjiang,7004.34803902,0.0,7004.34803902,70043.4803902,7004.34803902,0.0,baseline_inprov
2026,yunnan,20076.8684887,10000.0,10076.8684887,100768.684887,20076.8684887,0.0,baseline_inprov
2026,zhejiang,95150.4890601,61912.4344125525,34376.9525195475,343769.525195475,96289.3869321,0.0,baseline_inprov
2027,anhui,51623.4711887,26844.205018124,24779.266170576,247792.66170576,51623.4711887,0.0,baseline_inprov
2027,beijing,70925.10091,0.0,70925.10091,709251.0090999999,70925.10091,0.0,baseline_inprov
2027,chongqing,40943.54376,21290.6427552,19652.9010048,196529.010048,40943.54376,0.0,baseline_inprov
2027,fujian,48823.287638,25388.10957176,23435.17806624,234351.7806624,48823.287638,0.0,baseline_inprov
2027,gansu,10368.16287672,5391.4446958944,4976.7181808256,49767.181808256006,10368.16287672,0.0,baseline_inprov
2027,guangdong,268859.2113364,139806.78989492802,129052.421441472,1290524.2144147202,268859.2113364,0.0,baseline_inprov
2027,guangxi,46231.6353971,24040.450406492,22191.184990608,221911.84990608,46231.6353971,0.0,baseline_inprov
2027,guizhou,25427.675579,13222.39130108,12205.28427792,122052.8427792,25427.675579,0.0,baseline_inprov
2027,hainan,25903.14747923,0.0,25903.14747923,259031.4747923,25903.14747923,0.0,baseline_inprov
2027,hebei,85065.734242,58061.260331360005,28068.09533568,280680.9533568,86129.35566704001,0.0,baseline_inprov
2027,heilongjiang,12751.41558629,0.0,12751.41558629,127514.1558629,12751.41558629,0.0,baseline_inprov
2027,henan,95841.6875326,49837.677516952,46004.010015648,460040.10015648,95841.6875326,0.0,baseline_inprov
2027,hubei,57676.4468728,29991.752373856,27684.694498944,276846.94498944,57676.4468728,0.0,baseline_inprov
2027,hunan,54121.6690056,28143.267882912,25978.401122688,259784.01122688,54121.6690056,0.0,baseline_inprov
2027,inner mongolia,14987.36048675,7793.42745311,7193.933033639999,71939.33033639999,14987.36048675,0.0,baseline_inprov
2027,jiangsu,127336.920508,66215.19866416001,61121.72184384,611217.2184384001,127336.920508,0.0,baseline_inprov
2027,jiangxi,32674.5881877,19641.422301748,13237.06099704,132370.6099704,32878.483298788,0.0,baseline_inprov
2027,jilin,14376.2341134,7475.641738968,6900.592374432,69005.92374432,14376.2341134,0.0,baseline_inprov
2027,liaoning,24369.2064108,0.0,24369.2064108,243692.064108,24369.2064108,0.0,baseline_inprov
2027,ningxia,5146.0658579,2675.954246108,2470.111611792,24701.11611792,5146.0658579,0.0,baseline_inprov
2027,qinghai,3209.90079522,0.0,3209.90079522,32099.0079522,3209.90079522,0.0,baseline_inprov
2027,shaanxi,43603.4422714,22673.789981128,20929.652290272,209296.52290272,43603.4422714,0.0,baseline_inprov
2027,shandong,116478.296821,70836.10092468,46431.99486384,464319.9486384,117268.09578852,0.0,baseline_inprov
2027,shanghai,85670.14811,10000.0,75670.14811,756701.4811,85670.14811,0.0,baseline_inprov
2027,shanxi,42140.166474,25782.0475172,16655.746722239997,166557.46722239998,42437.79423944,0.0,baseline_inprov
2027,sichuan,87532.6213528,45516.963103456,42015.65824934399,420156.58249344,87532.6213528,0.0,baseline_inprov
2027,tianjin,37054.29253,0.0,37054.29253,370542.9253,37054.29253,0.0,baseline_inprov
2027,tibet,1024.82291471,0.0,1024.82291471,10248.2291471,1024.82291471,0.0,baseline_inprov
2027,xinjiang,14494.78082462,0.0,14494.78082462,144947.8082462,14494.78082462,0.0,baseline_inprov
2027,yunnan,33750.7828588,10000.0,23750.7828588,237507.828588,33750.7828588,0.0,baseline_inprov
2027,zhejiang,151672.2024494,97811.297505688,55317.962807712,553179.62807712,153129.2603134,0.0,baseline_inprov
2028,anhui,86776.284438,45123.66790776,41652.61653024,416526.1653024,86776.284438,0.0,baseline_inprov
2028,beijing,97210.05492,0.0,97210.05492,972100.5492,97210.05492,0.0,baseline_inprov
2028,chongqing,59342.55099,30858.1265148,28484.4244752,284844.244752,59342.55099,0.0,baseline_inprov
2028,fujian,75254.102578,39132.13334056,36121.96923744,361219.6923744,75254.10257799999,0.0,baseline_inprov
2028,gansu,18166.73640456,9446.7029303712,8720.0334741888,87200.334741888,18166.73640456,0.0,baseline_inprov
2028,guangdong,384328.353161,199850.74364372,184477.60951728,1844776.0951728,384328.35316100006,0.0,baseline_inprov
2028,guangxi,76167.5689243,39607.135840636,36560.433083664,365604.33083664,76167.5689243,0.0,baseline_inprov
2028,guizhou,48641.030558,25293.33589016,23347.69466784,233476.9466784,48641.030558,0.0,baseline_inprov
2028,hainan,42018.3990636,0.0,42018.3990636,420183.990636,42018.3990636,0.0,baseline_inprov
2028,hebei,150344.322254,104939.57022328,47463.25377312,474632.5377312,152402.8239964,0.0,baseline_inprov
2028,heilongjiang,26272.27545177,0.0,26272.27545177,262722.7545177,26272.27545177,0.0,baseline_inprov
2028,henan,153520.301256,79830.55665312,73689.74460288,736897.4460288,153520.301256,0.0,baseline_inprov
